gr;"EDMA code";"GR code";Αγγλική Ονομασία;Συντομογραφία;Ελληνική Ονομασία;’λλη Ονομασία;Σχόλια;Ταυτίζεται με;Επείγουσα;Κατηγορία (1,2,3)
17;;17.05.01.01.009;CD68 (IHC);KP-1 (IHC);CD68 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.010;CD68 (IHC);PGM1 (IHC);CD68 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.011;CD117 (IHC);CD117 (IHC);CD117 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.012;Carcinoembryonic Antigen (IHC);CEA (IHC);ΚΑΡΚΙΝΟΕΜΒΡΥΙΚΟ ΑΝΤΙΓΟΝΟ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.013;C-ERB-B2 (IHC);C-ERB-B2  (IHC);C-ERB-B2 / HER2 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);HER2;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.014;Chromogranin A  (IHC);Chr A (IHC);ΧΡΩΜΟΓΡΑΝΙΝΗ Α (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.015;Cytokeratin 5,6 (IHC);CK 5/6 (IHC);ΚΥΤΟΚΕΡΑΤΙΝΗ 5/6 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.016;Cytokeratin 7  (IHC);CK 7 (IHC);ΚΥΤΟΚΕΡΑΤΙΝΗ 7 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.017;Cytokeratin 8 (IHC);CK 8 (IHC);ΚΥΤΟΚΕΡΑΤΙΝΗ 8 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.018;Cytokeratin 8/18 (IHC);CK 8/18 (IHC);ΚΥΤΟΚΕΡΑΤΙΝΗ 8/18 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.019;Cytokeratin 19 (IHC);CK 19 (IHC);ΚΥΤΟΚΕΡΑΤΙΝΗ 19 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.020;Cytokeratin 20 (IHC);CK 20 (IHC);ΚΥΤΟΚΕΡΑΤΙΝΗ 20 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.021;Cytokeratin high molecular weight (IHC);CK HMW (IHC);ΚΥΤΟΚΕΡΑΤΙΝΗ ΥΨΗΛΟΥ ΜΟΡΙΑΚΟΥ ΒΑΡΟΥΣ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.022;Cytokeratin Pan (IHC);CK AE1/3 (IHC);ΚΥΤΟΚΕΡΑΤΙΝΗ ΑΕ1/3 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.023;Cytomegalovirus (IHC);CMV (IHC);ΚΥΤΤΑΡΟΜΕΓΑΛΟΙΟΣ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.024;Desmin (IHC);;ΔΕΣΜΙΝΗ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.025;Estrogen Receptor (IHC);ER (IHC);ΥΠΟΔΟΧΕΙΣ ΟΙΣΤΡΟΓΟΝΩΝ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.026;Inhibin -A (IHC);;ΑΝΑΣΤΑΛΤΙΝΗ Α (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.027;Kappa light chain (IHC);;ΚΑΠΠΑ ΕΛΑΦΡΕΣ ΑΛΥΣΟΙ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.028;Ki-67 (IHC);Ki-67 (IHC);KI-67 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);MIB-1;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.029;Lambda light chain (IHC);;ΛΑΜΔΑ ΕΛΑΦΡΕΣ ΑΛΥΣΟΙ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.030;Melan-A (IHC);;ΜΕΛΑΝΟΚΥΤΤΑΡΙΚΟ ΑΝΤΙΓΟΝΟ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.031;Melanosome (IHC);HMB45 (IHC);ΜΕΛΑΝΟΣΩΜΑ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.032;Mesothelial Cell (IHC);HBME1 (IHC);ΜΕΣΟΘΗΛΙΑΚΟ ΑΝΤΙΓΟΝΟ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.033;p53 (IHC);p53 (IHC);P53 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.034;p63 (IHC);p63 (IHC);P63 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.035;Alpha-Methylacyl-CoA Racemase (IHC);P504s (IHC);ΡΑΚΕΜΑΣΗ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.036;Progesterone Receptor (IHC);PgR (IHC);ΥΠΟΔΟΧΕΙΣ ΠΡΟΓΕΣΤΕΡΟΝΗΣ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.037;Prostatic Specific Antigen (IHC);PSA (IHC);ΕΙΔΙΚΟ ΠΡΟΣΤΑΤΙΚΟ ΑΝΤΙΓΟΝΟ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.038;S100 (IHC);S100 (IHC);S100 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.039;Smooth Muscle-Specific Actin (IHC);SMA (IHC);ΑΚΤΙΝΗ ΛΕΙΩΝ ΜΥΙΚΩΝ ΙΝΩΝ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.040;Synaptophysin (IHC);;ΣΥΝΑΠΤΟΦΥΣΙΝΗ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.041;Thyroglobulin  (IHC);;ΘΥΡΕΟΣΦΑΙΡΙΝΗ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.042;Thyroid Transcription Factor 1  (IHC);TTF1 (IHC);ΘΥΡΕΟΕΙΔΙΚΟΣ ΜΕΤΑΓΡΑΦΙΚΟΣ ΠΑΡΑΓΟΝΤΑΣ 1 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.043;Vimentin   (IHC);;ΒΙΜΕΝΤΙΝΗ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;1
17;;17.05.01.01.044;Antitrypsin A1  (IHC);;ΑΝΤΙΘΡΥΨΙΝΗ A1 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.045;Antichymotrypsin A1 (IHC);;ΑΝΤΙΧΥΜΟΘΡΥΨΙΝΗ A1 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.046;Alpha-1 Fetoprotein (IHC);AFP (IHC);ΑΛΦΑ-1 ΕΜΒΡΥΙΚΗ ΠΡΩΤΕΙΝΗ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.047;β-Catenin (IHC);;Β-ΚΑΤΕΝΙΝΗ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.048;BCL 2 (IHC);;BCL 2 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.049;Cancer Antigen 19-9 (IHC);CA 19-9 (IHC);ΚΑΡΚΙΝΙΚΟ ΑΝΤΙΓΟΝΟ 19-9 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.050;Caldesmon (IHC);;ΚΑΛΔΕΣΜΟΝΗ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.051;Calcitonin (IHC);;ΚΑΛΣΙΤΟΝΙΝΗ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.052;CD10 (IHC);CD10 (IHC);CD10 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.053;CD15 (IHC);CD15 (IHC);CD15 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.054;CD30 (IHC);CD30 (IHC);CD30 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.055;CD45 (IHC);CD45 (IHC);CD45 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.056;CD99 (IHC);CD99 (IHC);CD99 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.057;CDK4 (IHC);CDK4 (IHC);ΚΥΚΛΙΝΟΕΞΑΡΤΩΜΕΝΗ ΚΙΝΑΣΗ 4 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.058;CDX2 (IHC);CDX2 (IHC);CDX2 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.059;Chorionic Gonadotropin Beta (IHC);β-hCG (IHC);Β-ΧΟΡΙΑΚΗ ΓΟΝΑΔΟΤΡΟΠΙΝΗ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.060;Cyclin D1  (IHC);;ΚΥΚΛΙΝΗ D1 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.061;Cytokeratin 14 (IHC);CK 14 (IHC);ΚΥΤΟΚΕΡΑΤΙΝΗ 14 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.062;Epithelial Antigen  (IHC);BER EP4 (IHC);ΕΠΙΘΗΛΙΑΚΟ ΑΝΤΙΓΟΝΟ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);Ep-Cam;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.063;Epithelial Membrane Antigen  (IHC);EMA  (IHC);ΕΠΙΘΗΛΙΑΚΟ ΜΕΜΒΡΑΝΙΚΟ ΑΝΤΙΓΟΝΟ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.064;Factor VIII-Related Antigen (IHC);F VIII   (IHC);ΠΑΡΑΓΟΝΤΑΣ VIII (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.065;Gross Cystic Disease Fluid Protein-15 (IHC);GCDFP 15  (IHC);ΠΡΩΤΕΪΝΗ ΙΝΟΚΥΣΤΙΚΗΣ ΝΟΣΟΥ ΜΑΣΤΟΥ 15 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.066;Glial Fibrillary Acidic Protein;GFAP  (IHC);ΓΛΟΙΑΚΗ ΙΝΙΔΙΑΚΗ ΟΞΙΝΗ ΠΡΩΤΕΪΝΗ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.067;Human Papilloma Virus 16/18 (IHC);HPV 16/18  (IHC);ΑΝΘΡΩΠΙΝΟΣ ΙΟΣ ΘΗΛΩΜΑΤΩΝ 16/18 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.068;Herpes Simplex Virus Type I (IHC);HSV I  (IHC);ΕΡΠΗΤΟΕΪΟΣ ΤΥΠΟΥ Ι (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.069;Herpes Simplex Virus Type II (IHC);HSV II  (IHC);ΕΡΠΗΤΟΕΪΟΣ ΤΥΠΟΥ ΙΙ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.070;Herpes  Virus Type  8 (IHC);HHV8 (IHC);ΕΡΠΗΤΟΕΪΟΣ ΤΥΠΟΥ 8 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.071;Hepatocyte (IHC);HEPAR 1 (IHC);ΗΠΑΤΟΚΥΤΤΑΡΙΚΟ ΑΝΤΙΓΟΝΟ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.072;Hepatitis B Virus Core Antigen;HBcAg (IHC);ΑΝΤΙΓΟΝΟ ΠΥΡΗΝΑ ΤΟΥ ΙΟΥ ΗΠΑΤΙΤΙΔΑΣ Β (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.073;Hepatitis B Virus Surface Antigen;HBsAg (IHC);ΕΠΙΦΑΝΕΙΑΚΟ ΑΝΤΙΓΟΝΟ ΙΟΥ ΗΠΑΤΙΤΙΔΑΣ Β (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.074;Mammaglobin (IHC);;ΜΑΣΤΟΣΦΑΙΡΙΝΗ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.075;Myo-D1 (IHC);Myo-D1 (IHC);ΑΝΤΙΓΟΝΟ ΜΥΟΓΕΝΟΥΣ ΔΙΑΦΟΡΟΠΟΙΗΣΗΣ 1 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.076;Myogenin  (IHC);;ΜΥΟΓΕΝΙΝΗ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.077;p16 (IHC);p16 (IHC);P16 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.078;Heat Shock Protein 70 (IHC);HSP70 (IHC);ΠΡΩΤΕΙΝΗ ΘΕΡΜΙΚΟΥ ΣΟΚ 70 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.079;Placental Alkaline Phosphatase (IHC);PLAP (IHC);ΠΛΑΚΟΥΝΤΙΑΚΗ ΑΛΚΑΛΙΚΗ ΦΩΣΦΑΤΑΣΗ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.080;Parathyroid Hormone (IHC);PTH (IHC);ΠΑΡΑΘΟΡΜΟΝΗ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.081;Renal Cell Carcinoma (IHC);RCC (IHC);ΑΝΤΙΓΟΝΟ ΝΕΦΡΟΚΥΤΤΑΡΙΚΟΥ ΚΑΡΚΙΝΩΜΑΤΟΣ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.082;Wilm's Tumor  (IHC);WT1 (IHC);ΑΝΤΙΓΟΝΟ ΟΓΚΟΥ ΤΟΥ WILM'S (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.083;Androgen receptor (IHC);AR (IHC);ΥΠΟΔΟΧΕΙΣ ΑΝΔΡΟΓΟΝΩΝ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.084;Calponin (IHC);;ΚΑΛΠΟΝΙΝΗ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.085;Calmodulin (IHC);;ΚΑΛΜΟΝΤΟΥΛΙΝΗ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;2
17;;17.05.01.01.086;Collagen III (IHC);;ΚΟΛΛΑΓΟΝΟ ΙΙΙ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.087;Collagen IV (IHC);;ΚΟΛΛΑΓΟΝΟ ΙV (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.088;D2-40 (IHC);;ΠΟΔΟΠΛΑΝΙΝΗ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.089;DOG1 (IHC);;DOG1 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.090;Galectin 3 (IHC);;ΓΚΑΛΕΚΤΙΝΗ 3 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.091;Gastrin (IHC);;ΓΑΣΤΡΙΝΗ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.092;Glypican 3  (IHC);;ΓΛΥΠΙΚΑΝΗ 3 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.093;Glucagon  (IHC);;ΓΛΥΚOΓΟΝΟ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.094;Glutamin Synthetase  (IHC);;ΓΛΟΥΤΑΜΙΝΙΚΗ ΣΥΝΘΕΤΑΣΗ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.095;HLA DR (IHC);;HLA DR (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.096;Insulin (IHC);;ΙΝΣΟΥΛΙΝΗ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.097;Islet-1 (IHC);Isl1  (IHC);ISLET-1 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.098;MutL Protein Homolog 1 (IHC);MLH1 (IHC);MUTL PROTEIN HOMOLOG 1 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.099;MutS Protein Homolog 2  (IHC);MSH2 (IHC);MUTS PROTEIN HOMOLOG 2 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.100;MutS Protein Homolog 6  (IHC);MSH6 (IHC);MUTS PROTEIN HOMOLOG 6 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.101;Mucin 1 glycoprotein  (IHC);MUC1 (IHC);ΒΛΕΝΝΟΓΛΥΚΟΠΡΩΤΕΙΝΗ 1 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.102;Mucin 2 glycoprotein  (IHC);MUC2 (IHC);ΒΛΕΝΝΟΓΛΥΚΟΠΡΩΤΕΙΝΗ 2 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.103;Mucin 3 glycoprotein  (IHC);MUC3 (IHC);ΒΛΕΝΝΟΓΛΥΚΟΠΡΩΤΕΙΝΗ 3 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.104;Mucin 4 glycoprotein  (IHC);MUC4 (IHC);ΒΛΕΝΝΟΓΛΥΚΟΠΡΩΤΕΙΝΗ 4 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.105;Mucin 5a glycoprotein  (IHC);MUC5ac  (IHC);ΒΛΕΝΝΟΓΛΥΚΟΠΡΩΤΕΙΝΗ 5 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.106;Mucin 6 glycoprotein  (IHC);MUC6 (IHC);ΒΛΕΝΝΟΓΛΥΚΟΠΡΩΤΕΙΝΗ 6 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.107;Postmeiotic Segregation Increased 2 (IHC);PMS2 (IHC);POSTMEIOTIC SEGREGATION INCREASED 2 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.108;Prostatic Specific Membrane Antigen (IHC) ;PSMA (IHC);ΕΙΔΙΚΟ ΜΕΜΒΡΑΝΙΚΟ ΠΡΟΣΤΑΤΙΚΟ ΑΝΤΙΓΟΝΟ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ) ;;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.109;Somatostatin (IHC);;ΣΩΜΑΤΟΣΤΑΤΙΝΗ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.110;Transducin-like Enhancer of Split 1 (IHC);TLE1 (IHC);TRANSDUCIN-LIKE ENHANCER OF SPLIT 1 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.111;Uroplakin 3 (IHC);;ΟΥΡΟΠΛΑΚΙΝΗ 3 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.112;Vasointestinal Peptide (IHC);VIP (IHC);ΑΓΓΕΙΟΔΡΑΣΤΙΚΟ ΕΝΤΕΡΙΚΟ ΠΕΠΤΙΔΙΟ (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.113;Annexin A1 (IHC);ANXA1 (IHC);ΑΝΕΞΙΝΗ Α1 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.114;BCL6 (IHC);BCL6 (IHC);BCL6 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.115;Beta Framework I (IHC);βF1 (IHC);BETA FRAMEWORK I (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.116;CD1a (IHC);CD1a (IHC);CD1A (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.117;CD2 (IHC);CD2 (IHC);CD2 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.118;CD4 (IHC);CD4 (IHC);CD4 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
17;;17.05.01.01.119;CD5 (IHC);CD5 (IHC);CD5 (ΑΝΟΣΟΪΣΤΟΧΗΜΙΚΑ);;FT - FFPE - CS / I;;ΟΧΙ;3
